,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,home_recent_win_rate,away_recent_win_rate,home_vs_away_win_rate,is_neutral
3214,2021-10-08,Djibouti,Burkina Faso,0,4,FIFA World Cup qualification,Marrakech,Morocco,True,away_win,0.2,0.2,0.0,1
3213,2021-10-08,Algeria,Niger,6,1,FIFA World Cup qualification,Algiers,Algeria,False,home_win,0.2,0.2,0.0,0
3212,2021-10-08,Liechtenstein,North Macedonia,0,4,FIFA World Cup qualification,Vaduz,Liechtenstein,False,away_win,0.0,0.4,0.0,0
3210,2021-10-08,Iceland,Armenia,1,1,FIFA World Cup qualification,Reykjavík,Iceland,False,draw,0.2,0.4,0.0,0
3218,2021-10-08,Egypt,Libya,1,0,FIFA World Cup qualification,Alexandria,Egypt,False,home_win,0.2,0.4,0.0,0
3208,2021-10-08,Cyprus,Croatia,0,3,FIFA World Cup qualification,Larnaca,Cyprus,False,away_win,0.2,0.8,0.0,0
3202,2021-10-08,Czech Republic,Wales,2,2,FIFA World Cup qualification,Prague,Czech Republic,False,draw,0.4,0.4,0.0,0
3203,2021-10-08,Estonia,Belarus,2,0,FIFA World Cup qualification,Tallinn,Estonia,False,home_win,0.0,0.2,0.0,0
3204,2021-10-08,Gibraltar,Montenegro,0,3,FIFA World Cup qualification,Gibraltar,Gibraltar,False,away_win,0.0,0.2,0.0,0
3209,2021-10-08,Russia,Slovakia,1,0,FIFA World Cup qualification,Kazan,Russia,False,home_win,0.6,0.4,0.0,0
3206,2021-10-08,Turkey,Norway,1,1,FIFA World Cup qualification,Istanbul,Turkey,False,draw,0.4,0.6,0.2,0
3207,2021-10-08,Malta,Slovenia,0,4,FIFA World Cup qualification,Ta' Qali,Malta,False,away_win,0.2,0.2,0.0,0
3205,2021-10-08,Latvia,Netherlands,0,1,FIFA World Cup qualification,Riga,Latvia,False,away_win,0.2,0.8,0.0,0
3243,2021-10-09,Morocco,Guinea-Bissau,3,0,FIFA World Cup qualification,Casablanca,Morocco,False,home_win,0.4,0.6,0.2,0
3229,2021-10-09,Moldova,Denmark,0,4,FIFA World Cup qualification,Chișinău,Moldova,False,away_win,0.0,1.0,0.0,0
3236,2021-10-09,Senegal,Namibia,4,1,FIFA World Cup qualification,Thiès,Senegal,False,home_win,0.6,0.6,0.0,0
3235,2021-10-09,Togo,Congo,1,1,FIFA World Cup qualification,Lomé,Togo,False,draw,0.2,0.0,0.0,0
3234,2021-10-09,Ghana,Zimbabwe,3,1,FIFA World Cup qualification,Cape Coast,Ghana,False,home_win,0.2,0.2,0.0,0
3233,2021-10-09,Ethiopia,South Africa,1,3,FIFA World Cup qualification,Bahir Dar,Ethiopia,False,away_win,0.2,0.2,0.0,0
3232,2021-10-09,Poland,San Marino,5,0,FIFA World Cup qualification,Warsaw,Poland,False,home_win,0.6,0.0,0.2,0
3231,2021-10-09,Hungary,Albania,0,1,FIFA World Cup qualification,Budapest,Hungary,False,away_win,0.6,0.6,0.0,0
3230,2021-10-09,Andorra,England,0,5,FIFA World Cup qualification,Andorra la Vella,Andorra,False,away_win,0.2,0.8,0.0,0
3237,2021-10-09,Guinea,Sudan,2,2,FIFA World Cup qualification,Agadir,Morocco,True,draw,0.0,0.2,0.0,1
3228,2021-10-09,Faroe Islands,Austria,0,2,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,away_win,0.2,0.4,0.0,0
3226,2021-10-09,Kazakhstan,Bosnia and Herzegovina,0,2,FIFA World Cup qualification,Nur-Sultan,Kazakhstan,False,away_win,0.0,0.0,0.0,0
3225,2021-10-09,Finland,Ukraine,1,2,FIFA World Cup qualification,Helsinki,Finland,False,away_win,0.2,0.0,0.0,0
3224,2021-10-09,Switzerland,Northern Ireland,2,0,FIFA World Cup qualification,Geneva,Switzerland,False,home_win,0.4,0.2,0.0,0
3223,2021-10-09,Lithuania,Bulgaria,3,1,FIFA World Cup qualification,Vilnius,Lithuania,False,home_win,0.0,0.2,0.0,0
3222,2021-10-09,Georgia,Greece,0,2,FIFA World Cup qualification,Batumi,Georgia,False,away_win,0.0,0.2,0.0,0
3221,2021-10-09,Sweden,Kosovo,3,0,FIFA World Cup qualification,Stockholm,Sweden,False,home_win,0.6,0.2,0.2,0
3220,2021-10-09,Luxembourg,Serbia,0,1,FIFA World Cup qualification,Luxembourg,Luxembourg,False,away_win,0.4,0.6,0.0,0
3219,2021-10-09,Azerbaijan,Republic of Ireland,0,3,FIFA World Cup qualification,Baku,Azerbaijan,False,away_win,0.0,0.0,0.0,0
3227,2021-10-09,Scotland,Israel,3,2,FIFA World Cup qualification,Glasgow,Scotland,False,home_win,0.6,0.6,0.0,0
3255,2021-10-10,Madagascar,DR Congo,1,0,FIFA World Cup qualification,Antananarivo,Madagascar,False,home_win,0.0,0.2,0.0,0
3256,2021-10-10,Bolivia,Peru,1,0,FIFA World Cup qualification,La Paz,Bolivia,False,home_win,0.0,0.6,0.0,0
3260,2021-10-10,Chile,Paraguay,2,0,FIFA World Cup qualification,Santiago,Chile,False,home_win,0.0,0.2,0.0,0
3254,2021-10-10,Benin,Tanzania,0,1,FIFA World Cup qualification,Cotonou,Benin,False,away_win,0.4,0.2,0.2,0
3258,2021-10-10,Venezuela,Ecuador,2,1,FIFA World Cup qualification,Caracas,Venezuela,False,home_win,0.0,0.4,0.0,0
3259,2021-10-10,Argentina,Uruguay,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,home_win,0.4,0.4,0.0,0
3257,2021-10-10,Colombia,Brazil,0,0,FIFA World Cup qualification,Barranquilla,Colombia,False,draw,0.2,1.0,0.0,0
3253,2021-10-10,Uganda,Rwanda,1,0,FIFA World Cup qualification,Entebbe,Uganda,False,home_win,0.2,0.4,0.2,0
3247,2021-10-10,Mexico,Honduras,3,0,FIFA World Cup qualification,Mexico City,Mexico,False,home_win,0.4,0.0,0.0,0
3251,2021-10-10,Cape Verde,Liberia,1,0,FIFA World Cup qualification,Mindelo,Cape Verde,False,home_win,0.2,0.4,0.2,0
3250,2021-10-10,Central African Republic,Nigeria,0,2,FIFA World Cup qualification,Limbé,Cameroon,True,away_win,0.2,0.6,0.2,1
3249,2021-10-10,Mauritania,Tunisia,0,0,FIFA World Cup qualification,Nouakchott,Mauritania,False,draw,0.0,0.8,0.0,0
3248,2021-10-10,Zambia,Equatorial Guinea,1,1,FIFA World Cup qualification,Lusaka,Zambia,False,draw,0.2,0.6,0.0,0
3246,2021-10-10,Panama,United States,1,0,FIFA World Cup qualification,Panama City,Panama,False,home_win,0.2,0.4,0.0,0
3245,2021-10-10,Jamaica,Canada,0,0,FIFA World Cup qualification,Kingston,Jamaica,False,draw,0.0,0.4,0.0,0
3244,2021-10-10,Costa Rica,El Salvador,2,1,FIFA World Cup qualification,San José,Costa Rica,False,home_win,0.0,0.4,0.0,0
3252,2021-10-10,Kenya,Mali,0,1,FIFA World Cup qualification,Nairobi,Kenya,False,away_win,0.0,0.4,0.0,0
3280,2021-10-11,Libya,Egypt,0,3,FIFA World Cup qualification,Benina,Libya,False,away_win,0.4,0.4,0.0,0
3279,2021-10-11,Gabon,Angola,2,0,FIFA World Cup qualification,Franceville,Gabon,False,home_win,0.0,0.6,0.0,0
3278,2021-10-11,Ivory Coast,Malawi,2,1,FIFA World Cup qualification,Cotonou,Benin,True,home_win,0.4,0.4,0.2,1
3277,2021-10-11,Mozambique,Cameroon,0,1,FIFA World Cup qualification,Tangier,Morocco,True,away_win,0.4,0.4,0.0,1
3276,2021-10-11,Burkina Faso,Djibouti,2,0,FIFA World Cup qualification,Marrakech,Morocco,True,home_win,0.4,0.2,0.2,1
3275,2021-10-11,Romania,Armenia,1,0,FIFA World Cup qualification,Bucharest,Romania,False,home_win,0.4,0.2,0.0,0
3273,2021-10-11,Iceland,Liechtenstein,4,0,FIFA World Cup qualification,Reykjavík,Iceland,False,home_win,0.2,0.0,0.2,0
3274,2021-10-11,North Macedonia,Germany,0,4,FIFA World Cup qualification,Skopje,North Macedonia,False,away_win,0.4,0.8,0.2,0
3271,2021-10-11,Croatia,Slovakia,2,2,FIFA World Cup qualification,Osijek,Croatia,False,draw,0.8,0.4,0.2,0
3270,2021-10-11,Cyprus,Malta,2,2,FIFA World Cup qualification,Larnaca,Cyprus,False,draw,0.2,0.2,0.0,0
3269,2021-10-11,Latvia,Turkey,1,2,FIFA World Cup qualification,Riga,Latvia,False,away_win,0.2,0.2,0.0,0
3268,2021-10-11,Norway,Montenegro,2,0,FIFA World Cup qualification,Oslo,Norway,False,home_win,0.6,0.2,0.2,0
3267,2021-10-11,Netherlands,Gibraltar,6,0,FIFA World Cup qualification,Rotterdam,Netherlands,False,home_win,0.8,0.0,0.2,0
3266,2021-10-11,Estonia,Wales,0,1,FIFA World Cup qualification,Tallinn,Estonia,False,away_win,0.2,0.4,0.0,0
3265,2021-10-11,Belarus,Czech Republic,0,2,FIFA World Cup qualification,Kazan,Russia,True,away_win,0.0,0.2,0.0,1
3272,2021-10-11,Slovenia,Russia,1,2,FIFA World Cup qualification,Maribor,Slovenia,False,away_win,0.4,0.6,0.0,0
3297,2021-10-12,Denmark,Austria,1,0,FIFA World Cup qualification,Copenhagen,Denmark,False,home_win,1.0,0.4,0.2,0
3298,2021-10-12,Israel,Moldova,2,1,FIFA World Cup qualification,Beer Sheva,Israel,False,home_win,0.6,0.0,0.2,0
3299,2021-10-12,England,Hungary,1,1,FIFA World Cup qualification,London,England,False,draw,0.8,0.4,0.2,0
3300,2021-10-12,Albania,Poland,0,1,FIFA World Cup qualification,Tirana,Albania,False,away_win,0.8,0.6,0.0,0
3301,2021-10-12,San Marino,Andorra,0,3,FIFA World Cup qualification,Serravalle,San Marino,False,away_win,0.0,0.2,0.0,0
3312,2021-10-12,Morocco,Guinea,4,1,FIFA World Cup qualification,Agadir,Morocco,False,home_win,0.6,0.0,0.0,0
3303,2021-10-12,Zimbabwe,Ghana,0,1,FIFA World Cup qualification,Harare,Zimbabwe,False,away_win,0.2,0.4,0.0,0
3304,2021-10-12,South Africa,Ethiopia,1,0,FIFA World Cup qualification,Johannesburg,South Africa,False,home_win,0.4,0.2,0.2,0
3306,2021-10-12,Congo,Togo,1,2,FIFA World Cup qualification,Brazzaville,Congo,False,away_win,0.0,0.2,0.0,0
3296,2021-10-12,Faroe Islands,Scotland,0,1,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,away_win,0.2,0.8,0.0,0
3302,2021-10-12,Niger,Algeria,0,4,FIFA World Cup qualification,Niamey,Niger,False,away_win,0.2,0.4,0.0,0
3295,2021-10-12,Ukraine,Bosnia and Herzegovina,1,1,FIFA World Cup qualification,Lviv,Ukraine,False,draw,0.2,0.2,0.0,0
3305,2021-10-12,Namibia,Senegal,1,3,FIFA World Cup qualification,Johannesburg,South Africa,True,away_win,0.6,0.6,0.0,1
3293,2021-10-12,Lithuania,Switzerland,0,4,FIFA World Cup qualification,Vilnius,Lithuania,False,away_win,0.2,0.6,0.0,0
3294,2021-10-12,Kazakhstan,Finland,0,2,FIFA World Cup qualification,Nur-Sultan,Kazakhstan,False,away_win,0.0,0.2,0.0,0
3282,2021-10-12,Iran,South Korea,1,1,FIFA World Cup qualification,Tehran,Iran,False,draw,1.0,0.8,0.0,0
3283,2021-10-12,Syria,Lebanon,2,3,FIFA World Cup qualification,Amman,Jordan,True,away_win,0.2,0.0,0.0,1
3285,2021-10-12,Japan,Australia,2,1,FIFA World Cup qualification,Saitama,Japan,False,home_win,0.6,1.0,0.0,0
3286,2021-10-12,Oman,Vietnam,3,1,FIFA World Cup qualification,Muscat,Oman,False,home_win,0.6,0.2,0.0,0
3284,2021-10-12,United Arab Emirates,Iraq,2,2,FIFA World Cup qualification,Dubai,United Arab Emirates,False,draw,0.4,0.2,0.0,0
3288,2021-10-12,Portugal,Luxembourg,5,0,FIFA World Cup qualification,Faro-Loulé,Portugal,False,home_win,0.8,0.4,0.2,0
3289,2021-10-12,Serbia,Azerbaijan,3,1,FIFA World Cup qualification,Belgrade,Serbia,False,home_win,0.6,0.0,0.2,0
3290,2021-10-12,Kosovo,Georgia,1,2,FIFA World Cup qualification,Pristina,Kosovo,False,away_win,0.2,0.0,0.2,0
3291,2021-10-12,Sweden,Greece,2,0,FIFA World Cup qualification,Stockholm,Sweden,False,home_win,0.8,0.4,0.0,0
3292,2021-10-12,Bulgaria,Northern Ireland,2,1,FIFA World Cup qualification,Sofia,Bulgaria,False,home_win,0.2,0.2,0.0,0
3287,2021-10-12,Saudi Arabia,China PR,3,2,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,home_win,1.0,0.6,0.0,0
3313,2021-10-13,Honduras,Jamaica,0,2,FIFA World Cup qualification,San Pedro Sula,Honduras,False,away_win,0.0,0.0,0.0,0
3314,2021-10-13,United States,Costa Rica,2,1,FIFA World Cup qualification,Columbus,United States,False,home_win,0.4,0.2,0.0,0
3315,2021-10-13,Canada,Panama,4,1,FIFA World Cup qualification,Toronto,Canada,False,home_win,0.2,0.4,0.0,0
3316,2021-10-13,El Salvador,Mexico,0,2,FIFA World Cup qualification,San Salvador,El Salvador,False,away_win,0.2,0.6,0.0,0
3323,2021-10-14,Chile,Venezuela,3,0,FIFA World Cup qualification,Santiago,Chile,False,home_win,0.2,0.2,0.0,0
3322,2021-10-14,Brazil,Uruguay,4,1,FIFA World Cup qualification,Manaus,Brazil,False,home_win,0.8,0.4,0.2,0
3319,2021-10-14,Bolivia,Paraguay,4,0,FIFA World Cup qualification,La Paz,Bolivia,False,home_win,0.2,0.2,0.0,0
3320,2021-10-14,Colombia,Ecuador,0,0,FIFA World Cup qualification,Barranquilla,Colombia,False,draw,0.2,0.4,0.0,0
3321,2021-10-14,Argentina,Peru,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,home_win,0.6,0.4,0.2,0
3350,2021-11-11,Azerbaijan,Luxembourg,1,3,FIFA World Cup qualification,Baku,Azerbaijan,False,away_win,0.0,0.2,0.0,0
3361,2021-11-11,Peru,Bolivia,3,0,FIFA World Cup qualification,Lima,Peru,False,home_win,0.4,0.4,0.0,0
3360,2021-11-11,Paraguay,Chile,0,1,FIFA World Cup qualification,Asunción,Paraguay,False,away_win,0.2,0.4,0.0,0
3359,2021-11-11,Ecuador,Venezuela,1,0,FIFA World Cup qualification,Quito,Ecuador,False,home_win,0.2,0.2,0.0,0
3358,2021-11-11,Romania,Iceland,0,0,FIFA World Cup qualification,Bucharest,Romania,False,draw,0.6,0.2,0.2,0
3357,2021-11-11,Armenia,North Macedonia,0,5,FIFA World Cup qualification,Yerevan,Armenia,False,away_win,0.0,0.2,0.0,0
3356,2021-11-11,Germany,Liechtenstein,9,0,FIFA World Cup qualification,Wolfsburg,Germany,False,home_win,1.0,0.0,0.2,0
3355,2021-11-11,Slovakia,Slovenia,2,2,FIFA World Cup qualification,Trnava,Slovakia,False,draw,0.2,0.4,0.0,0
3362,2021-11-11,Brazil,Colombia,1,0,FIFA World Cup qualification,São Paulo,Brazil,False,home_win,0.8,0.2,0.0,0
3354,2021-11-11,Malta,Croatia,1,7,FIFA World Cup qualification,Ta' Qali,Malta,False,away_win,0.2,0.6,0.0,0
3353,2021-11-11,Russia,Cyprus,6,0,FIFA World Cup qualification,Saint Petersburg,Russia,False,home_win,0.8,0.0,0.2,0
3352,2021-11-11,Greece,Spain,0,1,FIFA World Cup qualification,Athens,Greece,False,away_win,0.4,0.8,0.0,0
3351,2021-11-11,Georgia,Sweden,2,0,FIFA World Cup qualification,Batumi,Georgia,False,home_win,0.2,0.8,0.0,0
3349,2021-11-11,Republic of Ireland,Portugal,0,0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,draw,0.2,0.8,0.0,0
3342,2021-11-11,Benin,Madagascar,2,0,FIFA World Cup qualification,Cotonou,Benin,False,home_win,0.4,0.2,0.2,0
3347,2021-11-11,Vietnam,Japan,0,1,FIFA World Cup qualification,Hanoi,Vietnam,False,away_win,0.0,0.6,0.0,0
3335,2021-11-11,Uganda,Kenya,1,1,FIFA World Cup qualification,Entebbe,Uganda,False,draw,0.4,0.0,0.0,0
3348,2021-11-11,Australia,Saudi Arabia,0,0,FIFA World Cup qualification,Sydney,Australia,False,draw,0.8,1.0,0.0,0
3337,2021-11-11,Ethiopia,Ghana,1,1,FIFA World Cup qualification,Johannesburg,South Africa,True,draw,0.2,0.6,0.0,1
3338,2021-11-11,South Africa,Zimbabwe,1,0,FIFA World Cup qualification,Johannesburg,South Africa,False,home_win,0.6,0.2,0.0,0
3339,2021-11-11,Congo,Namibia,1,1,FIFA World Cup qualification,Brazzaville,Congo,False,draw,0.0,0.4,0.0,0
3336,2021-11-11,Rwanda,Mali,0,3,FIFA World Cup qualification,Kigali,Rwanda,False,away_win,0.2,0.6,0.0,0
3341,2021-11-11,Tanzania,DR Congo,0,3,FIFA World Cup qualification,Dar es Salaam,Tanzania,False,away_win,0.4,0.2,0.0,0
3343,2021-11-11,Lebanon,Iran,1,2,FIFA World Cup qualification,Sidon,Lebanon,False,away_win,0.2,0.8,0.0,0
3344,2021-11-11,Iraq,Syria,1,1,FIFA World Cup qualification,Al Rayyan,Qatar,True,draw,0.0,0.0,0.0,1
3345,2021-11-11,South Korea,United Arab Emirates,1,0,FIFA World Cup qualification,Goyang,South Korea,False,home_win,0.6,0.2,0.0,0
3346,2021-11-11,China PR,Oman,1,1,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,draw,0.4,0.6,0.0,1
3340,2021-11-11,Togo,Senegal,1,1,FIFA World Cup qualification,Lomé,Togo,False,draw,0.4,0.8,0.0,0
3374,2021-11-12,Italy,Switzerland,1,1,FIFA World Cup qualification,Rome,Italy,False,draw,0.6,0.6,0.0,0
3381,2021-11-12,Uruguay,Argentina,0,1,FIFA World Cup qualification,Montevideo,Uruguay,False,away_win,0.4,0.8,0.0,0
3380,2021-11-12,Hungary,San Marino,4,0,FIFA World Cup qualification,Budapest,Hungary,False,home_win,0.2,0.0,0.2,0
3379,2021-11-12,Andorra,Poland,1,4,FIFA World Cup qualification,Andorra la Vella,Andorra,False,away_win,0.4,0.8,0.0,0
3378,2021-11-12,England,Albania,5,0,FIFA World Cup qualification,London,England,False,home_win,0.6,0.6,0.2,0
3377,2021-11-12,Austria,Israel,4,2,FIFA World Cup qualification,Klagenfurt,Austria,False,home_win,0.4,0.6,0.0,0
3376,2021-11-12,Denmark,Faroe Islands,3,1,FIFA World Cup qualification,Copenhagen,Denmark,False,home_win,1.0,0.2,0.2,0
3375,2021-11-12,Moldova,Scotland,0,2,FIFA World Cup qualification,Chișinău,Moldova,False,away_win,0.0,0.8,0.0,0
3373,2021-11-12,Northern Ireland,Lithuania,1,0,FIFA World Cup qualification,Belfast,Northern Ireland,False,home_win,0.2,0.2,0.2,0
3370,2021-11-12,Honduras,Panama,2,3,FIFA World Cup qualification,San Pedro Sula,Honduras,False,away_win,0.0,0.4,0.0,0
3371,2021-11-12,El Salvador,Jamaica,1,1,FIFA World Cup qualification,San Salvador,El Salvador,False,draw,0.2,0.2,0.0,0
3372,2021-11-12,United States,Mexico,2,0,FIFA World Cup qualification,Cincinnati,United States,False,home_win,0.6,0.6,0.0,0
3369,2021-11-12,Canada,Costa Rica,1,0,FIFA World Cup qualification,Edmonton,Canada,False,home_win,0.4,0.2,0.0,0
3368,2021-11-12,Morocco,Sudan,3,0,FIFA World Cup qualification,Rabat,Morocco,False,home_win,0.8,0.0,0.2,0
3367,2021-11-12,Guinea,Guinea-Bissau,0,0,FIFA World Cup qualification,Conakry,Guinea,False,draw,0.0,0.4,0.0,0
3366,2021-11-12,Angola,Egypt,2,2,FIFA World Cup qualification,Luanda,Angola,False,draw,0.4,0.6,0.0,0
3365,2021-11-12,Gabon,Libya,1,0,FIFA World Cup qualification,Franceville,Gabon,False,home_win,0.2,0.4,0.0,0
3364,2021-11-12,Djibouti,Algeria,0,4,FIFA World Cup qualification,Cairo,Egypt,True,away_win,0.0,0.6,0.0,1
3363,2021-11-12,Burkina Faso,Niger,1,1,FIFA World Cup qualification,Marrakech,Morocco,True,draw,0.6,0.2,0.2,1
3398,2021-11-13,Turkey,Gibraltar,6,0,FIFA World Cup qualification,Istanbul,Turkey,False,home_win,0.4,0.0,0.2,0
3397,2021-11-13,Norway,Latvia,0,0,FIFA World Cup qualification,Oslo,Norway,False,draw,0.6,0.2,0.2,0
3396,2021-11-13,Belgium,Estonia,3,1,FIFA World Cup qualification,Brussels,Belgium,False,home_win,0.8,0.2,0.2,0
3395,2021-11-13,Wales,Belarus,5,1,FIFA World Cup qualification,Cardiff,Wales,False,home_win,0.6,0.0,0.2,0
3394,2021-11-13,France,Kazakhstan,8,0,FIFA World Cup qualification,Paris,France,False,home_win,0.6,0.0,0.2,0
3393,2021-11-13,Bosnia and Herzegovina,Finland,1,3,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,away_win,0.2,0.4,0.0,0
3399,2021-11-13,Montenegro,Netherlands,2,2,FIFA World Cup qualification,Podgorica,Montenegro,False,draw,0.2,0.8,0.0,0
3391,2021-11-13,Malawi,Cameroon,0,4,FIFA World Cup qualification,Johannesburg,South Africa,True,away_win,0.4,0.6,0.0,1
3390,2021-11-13,Liberia,Nigeria,0,2,FIFA World Cup qualification,Tangier,Morocco,True,away_win,0.2,0.6,0.0,1
3389,2021-11-13,Cape Verde,Central African Republic,2,1,FIFA World Cup qualification,Mindelo,Cape Verde,False,home_win,0.4,0.2,0.0,0
3388,2021-11-13,Equatorial Guinea,Tunisia,1,0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,home_win,0.6,0.8,0.0,0
3387,2021-11-13,Zambia,Mauritania,4,0,FIFA World Cup qualification,Lusaka,Zambia,False,home_win,0.2,0.0,0.2,0
3392,2021-11-13,Ivory Coast,Mozambique,3,0,FIFA World Cup qualification,Cotonou,Benin,True,home_win,0.6,0.2,0.0,1
3417,2021-11-14,Armenia,Germany,1,4,FIFA World Cup qualification,Yerevan,Armenia,False,away_win,0.0,1.0,0.0,0
3416,2021-11-14,North Macedonia,Iceland,3,1,FIFA World Cup qualification,Skopje,North Macedonia,False,home_win,0.4,0.2,0.0,0
3415,2021-11-14,Liechtenstein,Romania,0,2,FIFA World Cup qualification,Vaduz,Liechtenstein,False,away_win,0.0,0.4,0.0,0
3414,2021-11-14,Slovenia,Cyprus,2,1,FIFA World Cup qualification,Ljubljana,Slovenia,False,home_win,0.4,0.0,0.0,0
3413,2021-11-14,Malta,Slovakia,0,6,FIFA World Cup qualification,Ta' Qali,Malta,False,away_win,0.0,0.2,0.0,0
3412,2021-11-14,Croatia,Russia,1,0,FIFA World Cup qualification,Split,Croatia,False,home_win,0.8,1.0,0.0,0
3411,2021-11-14,Greece,Kosovo,1,1,FIFA World Cup qualification,Athens,Greece,False,draw,0.4,0.2,0.0,0
3410,2021-11-14,Spain,Sweden,1,0,FIFA World Cup qualification,Seville,Spain,False,home_win,0.8,0.6,0.0,0
3409,2021-11-14,Luxembourg,Republic of Ireland,0,3,FIFA World Cup qualification,Luxembourg,Luxembourg,False,away_win,0.4,0.2,0.2,0
3407,2021-11-14,Madagascar,Tanzania,1,1,FIFA World Cup qualification,Antananarivo,Madagascar,False,draw,0.2,0.4,0.0,0
3406,2021-11-14,DR Congo,Benin,2,0,FIFA World Cup qualification,Kinshasa,DR Congo,False,home_win,0.4,0.6,0.0,0
3405,2021-11-14,Senegal,Congo,2,0,FIFA World Cup qualification,Thiès,Senegal,False,home_win,0.8,0.0,0.2,0
3404,2021-11-14,Ghana,South Africa,1,0,FIFA World Cup qualification,Cape Coast,Ghana,False,home_win,0.6,0.8,0.0,0
3403,2021-11-14,Zimbabwe,Ethiopia,1,1,FIFA World Cup qualification,Harare,Zimbabwe,False,draw,0.0,0.2,0.0,0
3402,2021-11-14,Mali,Uganda,1,0,FIFA World Cup qualification,Agadir,Morocco,True,home_win,0.8,0.4,0.0,1
3408,2021-11-14,Portugal,Serbia,1,2,FIFA World Cup qualification,Lisbon,Portugal,False,away_win,0.8,0.8,0.0,0
3427,2021-11-15,Austria,Moldova,4,1,FIFA World Cup qualification,Klagenfurt,Austria,False,home_win,0.4,0.0,0.2,0
3431,2021-11-15,San Marino,England,0,10,FIFA World Cup qualification,Serravalle,San Marino,False,away_win,0.0,0.6,0.0,0
3430,2021-11-15,Poland,Hungary,1,2,FIFA World Cup qualification,Warsaw,Poland,False,away_win,0.8,0.4,0.0,0
3429,2021-11-15,Albania,Andorra,1,0,FIFA World Cup qualification,Tirana,Albania,False,home_win,0.6,0.2,0.2,0
3428,2021-11-15,Israel,Faroe Islands,3,2,FIFA World Cup qualification,Netanya,Israel,False,home_win,0.4,0.2,0.2,0
3426,2021-11-15,Scotland,Denmark,2,0,FIFA World Cup qualification,Glasgow,Scotland,False,home_win,1.0,1.0,0.0,0
3425,2021-11-15,Switzerland,Bulgaria,4,0,FIFA World Cup qualification,Lucerne,Switzerland,False,home_win,0.4,0.4,0.2,0
3424,2021-11-15,Northern Ireland,Italy,0,0,FIFA World Cup qualification,Belfast,Northern Ireland,False,draw,0.4,0.4,0.0,0
3423,2021-11-15,Guinea-Bissau,Sudan,0,0,FIFA World Cup qualification,Marrakech,Morocco,True,draw,0.2,0.0,0.2,1
3422,2021-11-15,Namibia,Togo,0,1,FIFA World Cup qualification,Johannesburg,South Africa,True,away_win,0.2,0.2,0.2,1
3421,2021-11-15,Kenya,Rwanda,2,1,FIFA World Cup qualification,Nairobi,Kenya,False,home_win,0.0,0.0,0.0,0
3420,2021-11-15,Niger,Djibouti,7,2,FIFA World Cup qualification,Niamey,Niger,False,home_win,0.2,0.0,0.2,0
3458,2021-11-16,Panama,El Salvador,2,1,FIFA World Cup qualification,Panama City,Panama,False,home_win,0.4,0.2,0.0,0
3459,2021-11-16,Bosnia and Herzegovina,Ukraine,0,2,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,away_win,0.2,0.2,0.0,0
3460,2021-11-16,Finland,France,0,2,FIFA World Cup qualification,Helsinki,Finland,False,away_win,0.6,0.6,0.0,0
3461,2021-11-16,Wales,Belgium,1,1,FIFA World Cup qualification,Cardiff,Wales,False,draw,0.6,1.0,0.0,0
3462,2021-11-16,Czech Republic,Estonia,2,0,FIFA World Cup qualification,Prague,Czech Republic,False,home_win,0.4,0.2,0.2,0
3463,2021-11-16,Gibraltar,Latvia,1,3,FIFA World Cup qualification,Gibraltar,Gibraltar,False,away_win,0.0,0.0,0.0,0
3466,2021-11-16,Bolivia,Uruguay,3,0,FIFA World Cup qualification,La Paz,Bolivia,False,home_win,0.4,0.2,0.0,0
3465,2021-11-16,Netherlands,Norway,2,0,FIFA World Cup qualification,Rotterdam,Netherlands,False,home_win,0.8,0.6,0.0,0
3457,2021-11-16,Costa Rica,Honduras,2,1,FIFA World Cup qualification,San José,Costa Rica,False,home_win,0.2,0.0,0.0,0
3467,2021-11-16,Venezuela,Peru,1,2,FIFA World Cup qualification,Caracas,Venezuela,False,away_win,0.2,0.4,0.0,0
3468,2021-11-16,Colombia,Paraguay,0,0,FIFA World Cup qualification,Barranquilla,Colombia,False,draw,0.2,0.2,0.0,0
3469,2021-11-16,Argentina,Brazil,0,0,FIFA World Cup qualification,San Juan,Argentina,False,draw,0.8,0.8,0.0,0
3470,2021-11-16,Chile,Ecuador,0,2,FIFA World Cup qualification,Santiago,Chile,False,away_win,0.6,0.4,0.0,0
3464,2021-11-16,Montenegro,Turkey,1,2,FIFA World Cup qualification,Podgorica,Montenegro,False,away_win,0.2,0.6,0.0,0
3456,2021-11-16,Canada,Mexico,2,1,FIFA World Cup qualification,Edmonton,Canada,False,home_win,0.6,0.4,0.0,0
